,training_2,training_1
2296,1.6947809806814198,0.8257398887200968
2297,1.7010144178667523,0.8217373052962224
2298,1.7064066753453253,0.8169567570037684
2299,1.710936478620456,0.8114833288496321
2300,1.7145863173205649,0.8054118226145739
2301,1.7173425117690226,0.7988452042190238
2302,1.7191952599208309,0.791892923923315
2303,1.7201386644279142,0.7846691345487476
2304,1.7201707396993913,0.7772908344789701
2305,1.7192933989288801,0.7698759633859995
2306,1.7175124211671056,0.7625414794035154
2307,1.7148373986240009,0.7554014468296915
2308,1.711281664489947,0.7485651633770055
2309,1.7068622016698587,0.7421353554965803
2310,1.7015995329260478,0.7362064693960972
2311,1.695517593025731,0.7308630840551478
2312,1.6886435835859919,0.7261784708378768
2313,1.6810078114024298,0.7222133222335451
2314,1.6726435111372144,0.7190146698500346
2315,1.6635866533272845,0.7166150090770792
2316,1.653875738753321,0.7150316448630925
2317,1.6435515802847596,0.7142662698541822
2318,1.632657073384776,0.7143047827714175
2319,1.621236956521604,0.7151173514005928
2320,1.6093375627883637,0.7166587209877596
2321,1.5970065640824438,0.7188687652246868
2322,1.5842927092371077,0.7216732734230996
2323,1.5712455575320696,0.7249849639664815
2324,1.5579152090362658,0.7287047107442466
2325,1.544352033254456,0.7327229660640392
2326,1.5306063975599304,0.7369213605506892
2327,1.5167283968978384,0.741174457818394
2328,1.5027675862380756,0.7453516392863827
2329,1.488772717242611,0.7493190924331048
2330,1.4747914805903153,0.7529418740813837
2331,1.4608702553722277,0.7560860190025901
2332,1.4470538669324742,0.7586206632423488
2333,1.4333853544843973,0.7604201511179582
2334,1.4199057497785836,0.7613660948270212
2335,1.4066538680392262,0.7613493560401392
2336,1.393666112318204,0.7602719197235327
2337,1.380976292342688,0.7580486317402029
2338,1.3686154588523067,0.7546087734940314
2339,1.3566117543364657,0.7498974489880462
2340,1.3449902809915946,0.7438767621377749
2341,1.3337729866226589,0.7365267649804755
2342,1.322978569113336,0.727846160512795
2343,1.3126223999858286,0.7178527472313994
2344,1.302716467464485,0.7065835959971669
2345,1.2932693393481574,0.6940949535452512
2346,1.2842861458848847,0.6804618707690571
2347,1.2757685827298761,0.6657775577636271
2348,1.2677149339543812,0.6501524714689187
2349,1.2601201149594436,0.6337131455522477
2350,1.2529757350356265,0.6166007758584892
2351,1.2462701791978879,0.598969578284283
2352,1.2399887088147863,0.5809849392486593
2353,1.2341135804434864,0.5628213819899188
2354,1.2286241821774437,0.5446603746734748
2355,1.2234971867126487,0.5266880087081024
2356,1.218706720241443,0.5090925777031823
2357,1.2142245461909318,0.4920620891275125
2358,1.2100202627361958,0.4757817419260817
2359,1.2060615129376075,0.46043140409687333
2360,1.2023142062767815,0.44618312451213854
2361,1.198742750297837,0.43319871308234176
2362,1.1953102909996969,0.4216274227059707
2363,1.191978960571912,0.4116037653316569
2364,1.1887101310209052,0.4032454928940434
2365,1.185464672196193,0.3966517718906124
2366,1.1822032126970692,0.3919015779690932
2367,1.1788864021197332,0.38905233412496937
2368,1.1754751730931094,0.3881388130023826
2369,1.171931001548535,0.38917232039038413
2370,1.1682161636744184,0.3921401733552694
2371,1.1642939880216772,0.39700548259742247
2372,1.1601291012492467,0.40370724461922936
2373,1.1556876660312354,0.4121607451933779
2374,1.1509376096880368,0.4222582714831451
2375,1.1458488421529234,0.4338701260445822
2376,1.1403934619428555,0.44684593189033145
2377,1.1345459488673806,0.46101621387172725
2378,1.1282833422820886,0.4761942378930186
2379,1.1215854037727724,0.49217808596044405
2380,1.1144347632428655,0.50875294183754
2381,1.1068170474693058,0.525693559170957
2382,1.098720990290391,0.5427668814084623
2383,1.0901385236926482,0.559734780687764
2384,1.0810648491720065,0.5763568811614898
2385,1.0714984888567092,0.5923934309640364
2386,1.061441315995063,0.6076081862381925
2387,1.0508985645295026,0.6217712703349972
2388,1.0398788175990097,0.6346619714845424
2389,1.028393974933853,0.646071442906489
2390,1.0164591992293563,0.6558052704793093
2391,1.004092841708186,0.6636858747016837
2392,0.9913163472027886,0.6695547157374643
2393,0.978154139210466,0.6732742728100463
2394,0.9646334854923219,0.6747297720704007
2395,0.9507843449034806,0.6738306402676584
2396,0.936639196254638,0.6705116650592701
2397,0.92223285011375,0.6647338465630863
2398,0.9076022445606484,0.6564849287257858
2399,0.8927862260061945,0.6457796032082344
2400,0.8778253162803457,0.6326593827132642
2401,0.8627614672801431,0.6171921449490432
2402,0.84763780454803,0.599471352674245
2403,0.8324983612230916,0.5796149594532829
2404,0.8173878038720555,0.5577640148048857
2405,0.8023511517628364,0.5340809863013776
2406,0.7874334911908456,0.5087478198175381
2407,0.7726796865066088,0.48196376248836764
2408,0.7581340895225378,0.45394297597007743
2409,0.7438402489965658,0.4249119702678692
2410,0.7298406219004825,0.39510689066224103
2411,0.7161762881815641,0.36477069210330126
2412,0.7028866707168511,0.33415023682557854
2413,0.6900092621406857,0.3034933518466448
2414,0.677579360197519,0.27304588344000763
2415,0.6656298132340994,0.24304878561159887
2416,0.6541907773976217,0.2137352790613724
2417,0.6432894870499195,0.18532811608562794
2418,0.6329500398423314,0.15803698538649547
2419,0.6231931978218722,0.13205608882351433
2420,0.6140362058571316,0.1075619197955638
2421,0.6054926285824264,0.08471127021207307
2422,0.5975722069615119,0.06363948993819239
2423,0.5902807354680696,0.04445901922144971
2424,0.5836199607700959,0.027258210974077268
2425,0.5775875026893025,0.01210045594461319
2426,0.5721767980858742,-0.0009763801824540647
2427,0.5673770681936183,-0.011960202815793047
2428,0.5631733098016402,-0.020864616812258555
2429,0.5595463105468285,-0.02772854048461841
2430,0.5564726884472417,-0.032615512652016745
2431,0.5539249556708944,-0.035612704065672476
2432,0.5518716063981005,-0.03682964831133425
2433,0.5502772284990274,-0.036396710835824506
2434,0.5491026386127089,-0.03446331802021391
2435,0.5483050400795721,-0.031195971184545833
2436,0.5478382030478404,-0.02677607301945785
2437,0.5476526659455017,-0.021397596165271336
2438,0.5476959573845576,-0.015264625470983638
2439,0.5479128374439268,-0.00858880684158237
2440,0.5482455571620986,-0.0015867365061005417
2441,0.5486341349613277,0.005522674999343308
2442,0.5490166486223371,0.012520829843229095
2443,0.5493295413327002,0.019192027081517203
2444,0.5495079402441163,0.025325971108995926
2445,0.5494859858938812,0.030720172835402744
2446,0.5491971707748068,0.035182213818991837
2447,0.5485746852757155,0.03853184575642628
2448,0.5475517691622517,0.04060290025220038
2449,0.5460620667251215,0.0412449866357394
2450,0.5440399836902958,0.040324958718627346
2451,0.5414210439637143,0.0377281347432747
2452,0.538142244271414,0.03335925831944328
2453,0.5341424047550742,0.027143191826010424
2454,0.5293625135928182,0.0190253375203165
2455,0.5237460637355711,0.008971785393089696
2456,0.5172393798804806,-0.003030809419511102
2457,0.5097919338445296,-0.01697561315662692
2458,0.5013566465534561,-0.0328362538036787
2459,0.4918901749232739,-0.05056770183378167
2460,0.4813531819834713,-0.07010737466471648
2461,0.469710588672347,-0.09137644526633168
2462,0.45693180582529436,-0.11428133274741943
2463,0.44299094497575686,-0.1387153504843308
2464,0.42786700669554956,-0.16456048545566998
2465,0.4115440453157563,-0.19168928094276305
2466,0.39401130899078873,-0.2199667936629564
2467,0.37526335419581563,-0.24925259573507882
2468,0.3553001338810279,-0.2794027916401553
2469,0.33412705864432574,-0.310272020536339
2470,0.31175503042616454,-0.3417154149094906
2471,0.28820044837596515,-0.37359048757803187
2472,0.26348518668760396,-0.4057589205052426
2473,0.2376365443514337,-0.4380882306809363
2474,0.21068716692116807,-0.47045329048888795
2475,0.18267494054488542,-0.5027376824435472
2476,0.15364285865978777,-0.5348348709214231
2477,0.1236388618989818,-0.5666491764882666
2478,0.09271565190496506,-0.5980965415877262
2479,0.060930479887624664,-0.6291050796636518
2480,0.028344910903901968,-0.6596154031874628
2481,-0.004975435029523703,-0.6895807295042087
2482,-0.03896116374996368,-0.718966766844761
2483,-0.07353940832589474,-0.7477513862276384
2484,-0.10863414951864422,-0.7759240882418799
2485,-0.14416655374162224,-0.8034852768154044
2486,-0.1800553268302013,-0.8304453549855912
2487,-0.21621708184421792,-0.8568236603584628
2488,-0.2525667190432234,-0.8826472603310758
2489,-0.289017816102668,-0.907949629224289
2490,-0.3254830265774224,-0.9327692312001756
2491,-0.361874484567855,-0.9571480341951987
2492,-0.3981042135034852,-0.9811299810679935
2493,-0.434084536930082,-1.0047594447252588
2494,-0.46972848916846155,-1.028079694143746
2495,-0.5049502237069303,-1.0511313979485506
2496,-0.539665417194763,-1.0739511915427102
2497,-0.5737916669209187,-1.096570332720504
2498,-0.6072488796907324,-1.1190134692533005
2499,-0.6399596500530006,-1.141297540133686
2500,-0.6718496258810649,-1.1634308300284018
2501,-0.7028478593732579,-1.185412194054425
2502,-0.732887141610796,-1.2072304672923155
2503,-0.7619043188940341,-1.22886407052626
2504,-0.7898405891707401,-1.2502808205947025
2505,-0.8166417769719749,-1.2714379504949285
2506,-0.8422585853822403,-1.2922823410578168
2507,-0.8666468236894977,-1.3127509626440808
2508,-0.8897676094875475,-1.332771521961169
2509,-0.9115875441367347,-1.3522633058098499
2510,-0.9320788606289362,-1.3711382103909506
2511,-0.9512195430480679,-1.38930194178268
2512,-0.9689934169672992,-1.4066553703829836
2513,-0.9853902102780493,-1.4230960195415978
2514,-1.000405584102736,-1.4385196663218642
2515,-1.0140411336022406,-1.452822030367489
2516,-1.026304358649479,-1.4659005252346862
2517,-1.0372086045012183,-1.4776560453105065
2518,-1.0467729727606394,-1.4879947605935793
2519,-1.0550222030821466,-1.4968298911779139
2520,-1.06198652622675,-1.504083433262229
2521,-1.0677014892300896,-1.509687808908494
2522,-1.0722077535949905,-1.5135874125902868
2523,-1.0755508675655534,-1.5157400287941731
2524,-1.0777810136793136,-1.5161180965498258
2525,-1.0789527329272226,-1.5147097987456466
2526,-1.0791246269774264,-1.5115199564092092
2527,-1.0783590400371403,-1.5065707107641386
2528,-1.076721722037013,-1.4999019787806482
2529,-1.0742814749232386,-1.4915716710751636
2530,-1.071109783934055,-1.4816556643415184
2531,-1.067280435818553,-1.4702475239649815
2532,-1.062869126026278,-1.4574579760318325
2533,-1.0579530569558966,-1.4434141315507358
2534,-1.0526105293995027,-1.4282584692962452
2535,-1.0469205293559434,-1.4121475872178646
2536,-1.0409623124115095,-1.39525073577935
2537,-1.0348149878993487,-1.3777481498528543
2538,-1.0285571050499147,-1.3598291988435462
2539,-1.0222662433337226,-1.3416903775180222
2540,-1.0160186091745187,-1.3235331625126332
2541,-1.0098886411760786,-1.3055617616688122
2542,-1.0039486259590722,-1.2879807851485399
2543,-0.9982683266463412,-1.2709928686968568
2544,-0.99291462596563,-1.2547962804172073
2545,-0.9879511858587356,-1.239582542993085
2546,-0.9834381253956022,-1.22553410341518
2547,-0.9794317186917119,-1.212822081952951
2548,-0.9759841144174938,-1.2016041313447157
2549,-0.9731430783702445,-1.1920224359795337
2550,-0.9709517604527516,-1.1842018792213176
2551,-0.9694484872691441,-1.1782484050012492
2552,-0.9686665814081956,-1.174247597404432
2553,-0.9686342083381523,-1.1722634992323073
2554,-0.9693742516860098,-1.1723376874698919
2555,-0.9709042175187087,-1.1744886202670144
2556,-0.9732361680849824,-1.1787112665001667
2557,-0.9763766853153806,-1.1849770252641756
2558,-0.9803268642151317,-1.1932339388010955
2559,-0.9850823361210262,-1.2034071984601298
2560,-0.9906333216302029,-1.2153999393504655
2561,-0.9969647128465745,-1.2290943154529033
2562,-1.004056184430505,-1.244352843149828
2563,-1.0118823327800601,-1.2610199974691114
2564,-1.020412842518816,-1.2789240418671404
2565,-1.0296126793163187,-1.297879069147564
2566,-1.03944230792397,-1.3176872281710663
2567,-1.0498579341720595,-1.3381411083990427
2568,-1.0608117695435408,-1.3590262520672876
2569,-1.0722523168178693,-1.3801237619374387
2570,-1.0841246751642664,-1.4012129711501673
2571,-1.09637086295896,-1.4220741407265678
2572,-1.108930156505715,-1.4424911497474262
2573,-1.121739442753868,-1.4622541431930143
2574,-1.1347335840337207,-1.4811621028509563
2575,-1.1478457927657306,-1.4990253075922229
2576,-1.1610080140479282,-1.5156676506649218
2577,-1.1741513139857525,-1.5309287834453664
2578,-1.18720627160003,-1.544666057292648
2579,-1.200103372132553,-1.5567562377482107
2580,-1.212773399564459,-1.5670969682711524
2581,-1.2251478261706308,-1.575607963964375
2582,-1.2371591969534086,-1.5822319192825223
2583,-1.2487415068310046,-1.586935117472779
2584,-1.2598305684998996,-1.5897077334333334
2585,-1.2703643689459838,-1.5905638257289256
2586,-1.2802834126459142,-1.5895410176234652
2587,-1.2895310495777403,-1.5866998711206994
2588,-1.2980537862478847,-1.5821229620891464
2589,-1.3058015780394787,-1.5759136685318351
2590,-1.3127281012944008,-1.5681946878903799
2591,-1.3187910036574597,-1.5591063028946528
2592,-1.3239521313353446,-1.5488044188343915
2593,-1.3281777320546047,-1.537458398191485
2594,-1.3314386326412004,-1.5252487212896941
2595,-1.333710390288334,-1.5123645039548679
2596,-1.3349734167285296,-1.499000905101217
2597,-1.3352130746793822,-1.4853564586416828
2598,-1.3344197460892693,-1.4716303651420108
2599,-1.3325888718686203,-1.4580197791850258
2600,-1.3297209629532476,-1.4447171284756266
2601,-1.3258215827078204,-1.431907500297335
2602,-1.3209013008389097,-1.4197661300329263
2603,-1.3149756191472048,-1.40845602509682
2604,-1.308064869606685,-1.3981257558138087
2605,-1.3001940854136849,-1.388907442541505
2606,-1.2913928458002335,-1.3809149657030748
2607,-1.2816950955527193,-1.3742424224075687
2608,-1.2711389403182118,-1.368962850028235
2609,-1.2597664189156792,-1.3651272335289937
2610,-1.2476232539972574,-1.36276380952451
2611,-1.2347585825248626,-1.3618776760814084
2612,-1.2212246676391347,-1.3624507131709835
2613,-1.2070765936003203,-1.3644418145228878
2614,-1.1923719455737363,-1.3677874274609274
2615,-1.1771704761152404,-1.372402393182779
2616,-1.1615337602844167,-1.3781810759308895
2617,-1.145524841374318,-1.3849987656463036
2618,-1.1292078692964842,-1.3927133350527605
2619,-1.112647733698152,-1.4011671287343739
2620,-1.0959096939149053,-1.4101890586920738
2621,-1.0790590078764308,-1.4195968781332182
2622,-1.0621605620853152,-1.429199602902001
2623,-1.0452785047791258,-1.438800048026848
2624,-1.0284758843642463,-1.44819744537066
2625,-1.011814295176347,-1.4571901073400353
2626,-0.9953535325771161,-1.465578101054065
2627,-0.9791512593402083,-1.4731658972985227
2628,-0.9632626852116353,-1.4797649589978281
2629,-0.9477402614514561,-1.4851962348185894
2630,-0.9326333920749657,-1.4892925248622133
2631,-0.9179881634133038,-1.4919006871909042
2632,-0.903847093505928,-1.4928836561363013
2633,-0.8902489027214431,-1.4921222459324133
2634,-0.8772283068794265,-1.489516716158233
2635,-0.8648158340149928,-1.4849880787299383
2636,-0.8530376657904153,-1.4784791297029143
2637,-0.8419155044152945,-1.4699551928815486
2638,-0.8314664657889493,-1.4594045661385109
2639,-0.8217029994271721,-1.446838665361621
2640,-0.8126328355807102,-1.4322918650203311
2641,-0.8042589597960516,-1.4158210384199037
2642,-0.7965796150109086,-1.3975048047338068
2643,-0.789588331118336,-1.3774424938192154
2644,-0.7832739817754322,-1.3557528435735393
2645,-0.7776208680760996,-1.3325724481310066
2646,-0.7726088285531468,-1.3080539784797276
2647,-0.768213374824094,-1.2823642000572801
2648,-0.7644058520481757,-1.2556818145170623
2649,-0.7611536232201164,-1.2281951551133103
2650,-0.7584202761900432,-1.200099767000321
2651,-0.7561658521692528,-1.1715959051569018
2652,-0.7543470943590902,-1.1428859836125838
2653,-0.7529177152257447,-1.114172010155756
2654,-0.7518286808379153,-1.0856530407405458
2655,-0.7510285105875778,-1.0575226873796846
2656,-0.7504635905272745,-1.0299667124228191
2657,-0.7500784984806127,-1.0031607407869314
2658,-0.749816339016732,-0.977268119948312
2659,-0.7496190863245973,-0.9524379553489757
2660,-0.7494279329794176,-0.9288033463461697
2661,-0.7491836425615774,-0.9064798449774556
2662,-0.7488269040683455,-0.8855641566666586
2663,-0.7482986860503614,-0.8661330986019924
2664,-0.7475405884086546,-0.8482428279249306
2665,-0.7464951898035466,-0.8319283481270621
2666,-0.7451063886542447,-0.817203298214658
2667,-0.7433197357470489,-0.8040600253203067
2668,-0.7410827565206157,-0.7924699375717109
2669,-0.7383452611583892,-0.7823841302229473
2670,-0.7350596406907612,-0.7737342743657241
2671,-0.7311811473922691,-0.766433754017988
2672,-0.7266681578518617,-0.7603790340827331
2673,-0.7214824171961698,-0.7554512386260505
2674,-0.7155892630565265,-0.7515179161814027
2675,-0.708957827989253,-0.7484349663836655
2676,-0.7015612191849897,-0.746048700203525
2677,-0.6933766744357893,-0.7441980044170999
2678,-0.6843856934674748,-0.7427165797279761
2679,-0.6745741438887873,-0.7414352211745437
2680,-0.6639323411569963,-0.7401841091132452
2681,-0.6524551021113565,-0.7387950791710528
2682,-0.6401417717799545,-0.7371038401045107
2683,-0.6269962233213633,-0.7349521094783088
2684,-0.6130268311191331,-0.7321896384679044
2685,-0.5982464172035994,-0.7286760988765189
2686,-0.5826721713309324,-0.7242828076100439
2687,-0.5663255452028005,-0.718894266341729
2688,-0.5492321214606726,-0.7124094968854315
2689,-0.531421458235736,-0.704743155840796
2690,-0.5129269101777616,-0.6958264153317398
2691,-0.49378542702333594,-0.6856076000839593
2692,-0.4740373308946544,-0.6740525746283397
2693,-0.453726073644124,-0.6611448780245854
2694,-0.43289797567624394,-0.6468856071211845
2695,-0.4116019477863108,-0.6312930529526546
2696,-0.3898891976545735,-0.6144020983717888
2697,-0.3678129227240495,-0.596263388373872
2698,-0.3454279912698123,-0.5769422877442614
2699,-0.3227906135366463,-0.5565176436055981
2700,-0.29995800488025226,-0.5350803731152229
2701,-0.27698804289415085,-0.5127318989297419
2702,-0.2539389205400384,-0.48958245707958215
2703,-0.23086879732317056,-0.4657493035540228
2704,-0.20783545056643346,-0.44135484716423823
2705,-0.18489592883684167,-0.4165247371115376
2706,-0.16210620956651134,-0.3913859341296144
2707,-0.13952086288652113,-0.3660647940881713
2708,-0.11719272365683527,-0.3406851925422576
2709,-0.09517257362863224,-0.3153667178942113
2710,-0.0735088356174426,-0.2902229596166761
2711,-0.052247281496556254,-0.2653599163846127
2712,-0.03143075574077456,-0.2408745470061186
2713,-0.011098916161172485,-0.21685348475577165
2714,0.00871200662745001,-0.1933719331343245
2715,0.02796942957268137,-0.17049275824327087
2716,0.0466446160666464,-0.14826578991427838
2717,0.06471285215065622,-0.1267273405165112
2718,0.08215359897962908,-0.10589994702712978
2719,0.09895062062075757,-0.08579233854053808
2720,0.1150920864032935,-0.06639962796061771
2721,0.13057064718351083,-0.04770372321723876
2722,0.14538348503974755,-0.02967395002380216
2723,0.1595323360661358,-0.012267874995073078
2724,0.17302348608943002,0.004567685079244398
2725,0.18586773929012793,0.020895484815478954
2726,0.19808035986618466,0.036786522228611375
2727,0.20968098703389682,0.052318582944085756
2728,0.2206935238153363,0.0675746803577641
2729,0.23114600021391465,0.08264141703687314
2730,0.24107041152854983,0.09760729383852486
2731,0.2505025327015662,0.11256099400830752
2732,0.25948170973503193,0.1275896698980047
2733,0.2680506293439761,0.1427772599029007
2734,0.2762550681420092,0.15820286276575704
2735,0.28414362277462224,0.17393919553269793
2736,0.2917674225270815,0.1900511601881547
2737,0.29917982603682935,0.20659454235985336
2738,0.30643610383397824,0.22361486349401588
2739,0.31359310851732797,0.24114640558431122
2740,0.32070893444687837,0.25921142492914817
2741,0.32784256889657093,0.27781956852834566
2742,0.33505353666272,0.29696750365385916
2743,0.3424015401638163,0.3166387678844757
2744,0.349946097096084,0.3368038435288627
2745,0.3577461777259565,0.35742045692383606
2746,0.36585984390558907,0.3784340996357258
2747,0.3743438918905202,0.39977876516284405
2748,0.3832535010196536,0.4213778913866938
2749,0.3926418902870766,0.4431454957982212
2750,0.4025599847928433,0.46498748748054664
2751,0.41305609400619975,0.4868031370067674
2752,0.4241756037099008,0.5084866828524245
2753,0.4359606834187851,0.5299290506659468
2754,0.4484500109799888,0.5510196598207507
2755,0.461678515966636,0.5716482901195408
2756,0.47567714337196637,0.5917069803587043
2757,0.49047263899746507,0.6110919297077911
2758,0.5060873578070164,0.6297053725284593
2759,0.5225390963903753,0.6474573973563432
2760,0.5398409505438344,0.6642676812986001
2761,0.558001198834835,0.6800671120543087
2762,0.5770232128710753,0.6947992711329243
2763,0.5969053948443367,0.708421753610211
2764,0.6176411427655754,0.720907301898457
2765,0.6392188436517928,0.7322447334897516
2766,0.6616218947674614,0.7424396454239415
2767,0.6848287528651225,0.7515148812987589
2768,0.7088130112115986,0.7595107499358681
2769,0.7335435040295263,0.7664849882980208
2770,0.7589844378289229,0.7725124648701402
2771,0.7850955489517153,0.7776846234207668
2772,0.811832286503958,0.7821086707973981
2773,0.8391460197069827,0.7859065161272493
2774,0.8669842685606908,0.7892134724409137
2775,0.8952909565803542,0.7921767352583353
2776,0.9240066842434672,0.7949536560238031
2777,0.9530690216659894,0.7977098314010842
2778,0.9824128189185565,0.8006170322958654
2779,1.011970532293332,0.8038509990184948
2780,1.0416725647419043,0.8075891311979229
2781,1.071447618624245,0.8120081028746052
2782,1.1012230588390797,0.8172814346083137
2783,1.1309252843469428,0.8235770554136812
2784,1.1604801060496037,0.8310548878658963
2785,1.1898131289531988,0.8398644897907662
2786,1.2188501365179114,0.8501427855636273
2787,1.2475174750842193,0.8620119191928123
2788,1.2757424362648526,0.8755772600644178
2789,1.3034536352025647,0.8909255904912194
2790,1.3305813826166217,0.9081235020609529
2791,1.357058048595247,0.9272160252449163
2792,1.3828184161372863,0.9482255138396347
2793,1.4078000225032734,0.971150802609463
2794,1.4319434865041425,0.9959666530189824
2795,1.455192819934094,1.0226234982364821
2796,1.47749572144265,1.0510474947035773
2797,1.4988038512386952,1.081140883552674
2798,1.5190730851262317,1.1127826610679812
2799,1.5382637464866886,1.1458295532819915
2800,1.5563408149454259,1.1801172857335833
2801,1.57327411058986,1.2154621354415898
2802,1.589038452742638,1.2516627483228713
2803,1.6036137924346514,1.2885022016593175
2804,1.6169853178688185,1.3257502878435714
2805,1.6291435323153278,1.3631659925552613
2806,1.6400843040319186,1.4005001377810287
2807,1.649808887957564,1.4374981577308206
2808,1.6583239190840673,1.473902973753146
2809,1.665641377566434,1.509457932841068
2810,1.6717785257886975,1.5439097732703724
2811,1.6767578177562301,1.5770115803376161
2812,1.680606781337642,1.6085256950776698
2813,1.6833578740281672,1.638226539240789
2814,1.6850483130513387,1.6659033206943679
2815,1.6857198807556857,1.6913625847737945
2816,1.6854187063976473,1.7144305789235272
2817,1.6841950255298566,1.7349554002205179
2818,1.6821029183349305,1.7528088980283887
2819,1.6792000283580824,1.7678883070580103
2820,1.6755472631966721,1.7801175894685606
2821,1.6712084788006931,1.7894484682888683
2822,1.6662501491245612,1.7958611383237864
2823,1.6607410229470032,1.7993646447831824
2824,1.6547517697419272,1.7999969240781057
2825,1.6483546165384837,1.7978245055139463
2826,1.6416229777529405,1.7929418769172425
2827,1.6346310800080568,1.78547052150394
2828,1.6274535839774171,1.7755576374757986
2829,1.620165205302446,1.7633745558626603
2830,1.6128403366285096,1.7491148759580417
2831,1.6055526727938207,1.732992341273141
2832,1.5983748411806866,1.7152384822124132
2833,1.5913780392033228,1.6961000546090874
2834,1.5846316808601368,1.6758363058125079
2835,1.5782030542213334,1.654716102157461
2836,1.5721569916553915,1.6330149533406717
2837,1.566555554520637,1.6110119704593944
2838,1.561457733961426,1.588986795215755
2839,1.5569191693527829,1.5672165380490093
2840,1.5529918858332807,1.5459727627234146
2841,1.5497240522541724,1.525518554176108
2842,1.5471597607539287,1.506105705227745
2843,1.5453388290420378,1.487972056095596
2844,1.5442966263450537,1.4713390185477473
2845,1.5440639238320326,1.4564093140267476
2846,1.5446667701966494,1.4433649521863208
2847,1.5461263929300606,1.432365473064839
2848,1.5484591256729727,1.4235464726082911
2849,1.5516763618881382,1.4170184275010984
2850,1.555784534946447,1.4128658313163331
2851,1.5607851245719344,1.4111466499111662
2852,1.566674689443952,1.4118920998236828
2853,1.5734449256096266,1.4151067492299805
2854,1.5810827502170366,1.420768936851768
2855,1.5895704099404164,1.42883150012059
2856,1.598885613333647,1.4392227999596199
2857,1.609001686218276,1.4518480257901998
2858,1.6198877490879635,1.4665907608576592
2859,1.6315089153932996,1.483314784745572
2860,1.643826509459999,1.501866087051672
2861,1.656798302690245,1.5220750636697393
2862,1.6703787666018928,1.5437588649921505
2863,1.6845193411739519,1.5667238636443663
2864,1.699168716889685,1.5907682081062526
2865,1.7142731288011412,1.6156844277804534
2866,1.7297766608814766,1.6412620547435173
2867,1.745621558884127,1.667290227562742
2868,1.7617485498911456,1.6935602431763215
2869,1.7780971667069472,1.7198680239052522
2870,1.7946060752383444,1.746016468175218
2871,1.8112134029973015,1.7718176554523286
2872,1.8278570668690888,1.7970948782090344
2873,1.8444750983055875,1.8216844764019675
2874,1.8610059641310497,1.845437452922853
2875,1.8773888811856085,1.8682208517342023
2876,1.8935641230799194,1.8899188838767145
2877,1.9094733173921337,1.9104337901856063
2878,1.9250597317057065,1.9296864333270705
2879,1.9402685469627612,1.9476166156104149
2880,1.9550471166924337,1.9641831228924125
2881,1.9693452107663245,1.9793634987141382
2882,1.9831152424332024,1.9931535565439924
2883,1.9963124774919312,2.0055666415921385
2884,2.0088952245744807,2.016632657061861
2885,2.02082500562919,2.0263968728658917
2886,2.032066705817476,2.0349185377176733
2887,2.042588702164094,2.042269318069943
2888,2.052362970431188,2.048531589581853
2889,2.0613651698189055,2.053796608622066
2890,2.069574705229425,2.0581625927352403
2891,2.0769747669661953,2.061732739995546
2892,2.0835523478750835,2.064613217731433
2893,2.0892982380682463,2.0669111512256384
2894,2.0942069975040405,2.068732642673859
2895,2.098276906826441,2.070180849931907
2896,2.1015098969944344,2.0713541534075346
2897,2.1039114583549505,2.0723444378783564
2898,2.10549052993143,2.0732355140663468
2899,2.106259369813363,2.0741017025018014
2900,2.1062334076393765,2.0750065996003437
2901,2.105431080267235,2.0760020429944492
2902,2.103873651817664,2.077127290048765
2903,2.1015850193648746,2.078408420192167
2904,2.0985915056244284,2.079857968267249
2905,2.094921640058282,2.0814747925799457
2906,2.090605929877145,2.0832441777794726
2907,2.085676622471138,2.0851381691629864
2908,2.08016746084125,2.087116131531756
2909,2.0741134336356586,2.089125522375774
2910,2.0675505214166736,2.091102865980037
2911,2.060515440795837,2.092974912073596
2912,2.0530453880762747,2.0946599599244253
2913,2.0451777840331227,2.0960693263578283
2914,2.0369500214444876,2.0971089340778306
2915,2.0283992169573803,2.097680994929435
2916,2.0195619688354216,2.097685761378972
2917,2.010474122088128,2.097023318529059
2918,2.0011705424257134,2.095595388436757
2919,1.9916849004187134,2.0933071183755136
2920,1.9820494671690292,2.090068824974384
2921,1.9722949227185103,2.085797666876686
2922,1.9624501783334627,2.080419219673582
2923,1.952542213709186,2.073868928369286
2924,1.942595930038201,2.066093414500964
2925,1.932634019780045,2.057051617240402
2926,1.9226768538599353,2.04671575031345
2927,1.9127423869089366,2.0350720593501497
2928,1.9028460810403156,2.0221213672826015
2929,1.893000848536102,2.0078793985948264
2930,1.8832170136954138,1.9923768765526297
2931,1.8735022939724806,1.9756593909529816
2932,1.8638618004082963,1.9577870373819295
2933,1.8542980572363055,1.9388338324071157
2934,1.844811040420052,1.91888691250534
2935,1.8353982347602367,1.8980455277880144
2936,1.826054709090755,1.8764198446900926
2937,1.8167732089687338,1.8541295746857014
2938,1.8075442661531704,1.8313024487438927
2939,1.7983563240609743,1.8080725596016622
2940,1.7891958782888775,1.7845785959740608
2941,1.780047631195233,1.7609619945125075
2942,1.7708946594478319,1.7373650366374134
2943,1.7617185933630823,1.7139289182901079
2944,1.7524998067885693,1.6907918211579485
2945,1.7432176162157416,1.668087014017266
2946,1.7338504877525647,1.6459410125094638
