,Time,V,Pitch_Deg,Pitch_Rad,Theta_dot_deg
168,2.812286,1.4622118,-2.277536338440001,-0.03975050793959391,-19.932176986650134
169,2.829071,1.4423778,-2.5626209360400014,-0.04472617281443704,-16.98448600536191
170,2.845215,1.4150422999999999,-2.7424257656400015,-0.047864359101944406,-11.137563776015755
171,2.861938,1.3855525,-2.848821144840002,-0.0497213087778923,-6.362218453626828
172,2.879028,1.3618550999999999,-2.848821144840002,-0.0497213087778923,0.0
173,2.895264,1.3299794,-2.848821144840002,-0.0497213087778923,0.0
174,2.91272,1.2966634,-2.848821144840002,-0.0497213087778923,0.0
175,2.928864,1.271193,-2.848821144840002,-0.0497213087778923,0.0
176,2.945313,1.2358525,-2.848821144840002,-0.0497213087778923,0.0
177,2.962982,1.199297,-2.848821144840002,-0.0497213087778923,0.0
178,2.979095,1.1723325,-2.848821144840002,-0.0497213087778923,0.0
179,2.995392,1.1342549000000002,-2.848821144840002,-0.0497213087778923,0.0
180,3.011871,1.0954023,-2.848821144840002,-0.0497213087778923,0.0
181,3.028839,1.0674954,-2.848821144840002,-0.0497213087778923,0.0
182,3.045868,1.0279232,-2.848821144840002,-0.0497213087778923,0.0
183,3.063202,0.9881936,-2.848821144840002,-0.0497213087778923,0.0
184,3.078796,0.9601093,-2.848821144840002,-0.0497213087778923,0.0
185,3.095703,0.9206757,-2.848821144840002,-0.0497213087778923,0.0
186,3.112732,0.8818044,-2.848821144840002,-0.0497213087778923,0.0
187,3.129547,0.8544401,-2.848821144840002,-0.0497213087778923,0.0
188,3.145752,0.8169757000000001,-2.848821144840002,-0.0497213087778923,0.0
189,3.162628,0.7808104000000001,-2.848821144840002,-0.0497213087778923,0.0
190,3.178986,0.7550847,-2.848821144840002,-0.0497213087778923,0.0
191,3.19574,0.721388,-2.848821144840002,-0.0497213087778923,0.0
192,3.211731,0.6896458000000001,-2.848821144840002,-0.0497213087778923,0.0
193,3.228607,0.6663754000000001,-2.848821144840002,-0.0497213087778923,0.0
194,3.245087,0.6379718,-2.848821144840002,-0.0497213087778923,0.0
195,3.262054,0.6120066,-2.848821144840002,-0.0497213087778923,0.0
196,3.278503,0.5917937000000001,-2.848821144840002,-0.0497213087778923,0.0
197,3.295868,0.569719,-2.848821144840002,-0.0497213087778923,0.0
198,3.312012,0.5503212000000001,-2.848821144840002,-0.0497213087778923,0.0
199,3.328217,0.5334598,-2.848821144840002,-0.0497213087778923,0.0
200,3.346283,0.5180943000000001,-2.848821144840002,-0.0497213087778923,0.0
201,3.362274,0.5053506999999999,-2.848821144840002,-0.0497213087778923,0.0
202,3.378387,0.49177150000000003,-2.848821144840002,-0.0497213087778923,0.0
203,3.395996,0.4827475000000001,-2.848821144840002,-0.0497213087778923,0.0
204,3.412384,0.47598700000000005,-2.848821144840002,-0.0497213087778923,0.0
205,3.429291,0.46524410000000005,-2.848821144840002,-0.0497213087778923,0.0
206,3.445587,0.4614507,-2.848821144840002,-0.0497213087778923,0.0
207,3.462585,0.45928750000000007,-2.848821144840002,-0.0497213087778923,0.0
208,3.479309,0.4505893999999999,-2.848821144840002,-0.0497213087778923,0.0
209,3.495636,0.4502688,-2.848821144840002,-0.0497213087778923,0.0
210,3.512024,0.4507297000000001,-2.848821144840002,-0.0497213087778923,0.0
211,3.528229,0.44302169999999996,-2.848821144840002,-0.0497213087778923,0.0
212,3.546082,0.4439487,-2.848821144840002,-0.0497213087778923,0.0
213,3.562073,0.44469120000000006,-2.848821144840002,-0.0497213087778923,0.0
214,3.57901,0.4367702,-2.848821144840002,-0.0497213087778923,0.0
215,3.595215,0.43650179999999994,-2.848821144840002,-0.0497213087778923,0.0
216,3.612061,0.4350748,-2.848821144840002,-0.0497213087778923,0.0
217,3.628815,0.4257266,-2.848821144840002,-0.0497213087778923,0.0
218,3.645508,0.42188770000000003,-2.848821144840002,-0.0497213087778923,0.0
219,3.662231,0.4160241,-2.848821144840002,-0.0497213087778923,0.0
220,3.67926,0.40416969999999997,-2.848821144840002,-0.0497213087778923,0.0
221,3.695374,0.39513100000000007,-2.7417096392400016,-0.04785186033840395,6.647108452277555
222,3.712402,0.3846201,-2.465935397640001,-0.04303869183029362,16.195339534883928
223,3.729004,0.37291179999999996,-2.0927594120400013,-0.03652554219219868,22.47777289483162
224,3.745789,0.36229559999999994,-1.6339988768400011,-0.02851866037474734,27.331577908847837
225,3.761902,0.35151579999999993,-1.079626992840001,-0.018843045718463264,34.40525563209774
226,3.778992,0.34443290000000004,-0.491236095240001,-0.008573687266578462,34.428958314803886
227,3.795258,0.33543189999999995,0.09608053355999896,0.0016769216576948906,36.10701025451887
228,3.812531,0.32649319999999993,0.6486619431599989,0.011321286640526292,31.99105017078701
229,3.82901,0.3246878,1.121030147159999,0.019565667082058542,28.66485854724211
230,3.845184,0.31648589999999993,1.5246441183599988,0.026610059786548106,24.954493087671008
231,3.862213,0.30753969999999997,1.849119152759999,0.03227321747734997,19.054262399436315
232,3.879089,0.3079548000000001,2.0393086863599987,0.03559265104150235,11.2698230386348
233,3.89563,0.2974692,2.137825962359999,0.03731210187779835,5.955944380629923
234,3.91214,0.2852312,2.1478937871599997,0.0374878185690723,0.6098016232586728
235,3.928589,0.28412610000000005,2.1478937871599997,0.0374878185690723,0.0
236,3.945465,0.26963380000000003,2.1478937871599997,0.0374878185690723,0.0
237,3.962494,0.25413659999999993,2.1478937871599997,0.0374878185690723,0.0
238,3.978699,0.2517692,2.1478937871599997,0.0374878185690723,0.0
239,3.995544,0.2355872,2.1478937871599997,0.0374878185690723,0.0
240,4.012726,0.21952590000000005,2.1478937871599997,0.0374878185690723,0.0
241,4.029236,0.21729920000000003,2.1478937871599997,0.0374878185690723,0.0
242,4.045135,0.2022952,2.1478937871599997,0.0374878185690723,0.0
243,4.062775,0.1885791,2.1478937871599997,0.0374878185690723,0.0
244,4.079254,0.18794770000000005,2.1478937871599997,0.0374878185690723,0.0
245,4.095062,0.17699749999999992,2.1478937871599997,0.0374878185690723,0.0
246,4.111664,0.16841719999999993,2.1478937871599997,0.0374878185690723,0.0
247,4.128967,0.17072869999999996,2.1478937871599997,0.0374878185690723,0.0
248,4.145325,0.166404,2.1478937871599997,0.0374878185690723,0.0
249,4.162109,0.17102669999999998,2.1478937871599997,0.0374878185690723,0.0
250,4.179138,0.17649400000000004,2.1478937871599997,0.0374878185690723,0.0
251,4.195374,0.17893439999999994,2.1478937871599997,0.0374878185690723,0.0
