,Time,V,Pitch_Deg,Pitch_Rad,Theta_dot_deg
308,64.64548,2.0500700000000003,-0.6663378713903761,-0.01162978978649259,-12.910741711429205
309,64.84592,2.489954,-0.6663378713903761,-0.01162978978649259,0.0
310,65.06277,3.07414,-0.6907294913903762,-0.01205550386538789,-0.11248153101222393
311,65.27875,3.3019075,-6.230274760670375,-0.10873880787759976,-25.648417766830036
312,65.47891,2.7705610099999998,-10.716622065230375,-0.18704033973014458,-22.413805478417625
313,65.6796,2.10764356,-10.716622065230375,-0.18704033973014458,0.0
314,65.89557,1.5450764,-10.716622065230375,-0.18704033973014458,0.0
315,66.09592,0.958585,-10.716622065230375,-0.18704033973014458,0.0
316,66.29596,0.07820641,-9.056963897150384,-0.15807384023953128,8.29663151409767
317,66.51282,-0.5817282,-1.1378789739503825,-0.01985973458464896,36.51703828829473
318,66.72894,-0.7732301,-0.8645703392303826,-0.015089599034654474,1.2646151893393174
319,66.94568,-0.8445659999999999,-0.8645703392303826,-0.015089599034654474,0.0
320,67.16257,-1.1163853,-0.8645703392303826,-0.015089599034654474,0.0
321,67.37814,-1.5529218,-0.8645703392303826,-0.015089599034654474,0.0
322,67.57922,-1.8802467999999999,-0.8645703392303826,-0.015089599034654474,0.0
323,67.77991,-2.139112,-0.8645703392303826,-0.015089599034654474,0.0
324,67.99591,-2.4354232,-1.6242130208303829,-0.028347864967253427,-3.516864266666766
325,68.19604,-2.871283,-5.877675093470381,-0.1025847827435236,-21.25349559106564
326,68.41245,-3.105972,-0.796614735470379,-0.013903550003861773,23.47886122637474
327,68.6293,-2.713644,7.015041723729623,0.12243557524386035,36.02331777357725
328,68.84534,-2.3502742999999997,7.146186786129622,0.12472448838047374,0.6070406517311775
329,69.06216,-2.00794598,7.146186786129622,0.12472448838047374,0.0
330,69.26294,-1.3333253,7.146186786129622,0.12472448838047374,0.0
331,69.46326,-0.3704839,7.146186786129622,0.12472448838047374,0.0
332,69.67917,0.4242290000000001,2.0442331909296256,0.03567859986027185,-23.630001367237004
333,69.87958,0.8403388,1.7481173583456253,0.030510403614396737,-1.4775501850406307
334,70.07962,1.35545556,1.7481173583456253,0.030510403614396737,0.0
335,70.29565,2.0808161,1.7481173583456253,0.030510403614396737,0.0
336,70.51218,2.704189,-0.8895799861343745,-0.015526099717890339,-12.18167156735754
337,70.71225,2.711186,-5.647721193734376,-0.09857133006532941,-23.782382204228927
338,70.92896,2.5463446999999997,-8.226732233174374,-0.14358356414883872,-11.900747724793156
339,71.14557,2.01652566,-13.13415763957437,-0.22923429528653944,-22.65558102765307
340,71.34622,1.3634795999999998,-13.07682129853437,-0.2282335873543451,0.2857530079242567
341,71.5463,0.85741,-5.311041756134374,-0.09269516535544657,38.81337236305479
342,71.76215,0.799166,-3.2671477897343744,-0.05702248608012023,9.469047794301456
343,71.96274,0.7801629999999999,-3.2671477897343744,-0.05702248608012023,0.0
